gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MSTRG.108,7.625479788181309,-0.10022585963742162,1.0965367458566813,-0.09140218968140376,0.927173021920289,0.9495578799248702
MSTRG.109,5.7948577052600125,0.27555179283127257,1.2738210101020038,0.21631908301560138,0.8287390350985544,0.9216149614458061
MSTRG.110,29.70843164128537,0.7719307373046191,0.5712672552863649,1.3512602554432525,0.17661207874671792,0.3332012682542291
MSTRG.111,17.95368920766137,1.277042214931757,0.7447894005824963,1.7146353236673189,0.08641210820521623,0.19930341284985267
MSTRG.113|PHO12,51.797536490242855,0.43964453912979073,0.43351487021759166,1.0141394663327752,0.310516208307965,0.47698694548465365
YHR216W|IMD2,4.796303437301108,-2.2255103769126174,1.5376904516548071,-1.4473071446321353,0.147810918978712,0.3026604531468865
MSTRG.114,13.417625708807694,-0.2180881951248862,0.8411651836103066,-0.2592691654079702,0.7954275686054644,0.9080544809743797
MSTRG.115,34.763806594230374,0.21380079932512247,0.5299571521727644,0.4034303498850112,0.6866316634881324,0.8527376722781714
MSTRG.116,16.3850346762479,-0.4407061989197234,0.7868112975204036,-0.5601167653649445,0.5753997956301609,0.7813323540662185
MSTRG.117|SSA2,2400.1592468455387,0.7555042502848486,0.12487465713488582,6.050100697924446,1.4475532413531084e-09,1.0374131563030611e-08
YLR157C-B,30.165059837442207,-0.08005500837480406,0.578539214583179,-0.13837438561961854,0.8899445395714165,0.9410069311861698
YLR227W-B,23.305143250161606,-0.7753772207959948,0.6533210584186007,-1.1868241667777215,0.23529698426080414,0.399385670653207
YML039W,23.39924027641087,0.08296522506811957,0.6428460419340916,0.12905924538091137,0.8973107697198239,0.9410820267793275
YNL054W-B,3.3606215299019557,0.15511676223334855,1.7041684770169823,0.09102196427484018,0.9274751385312685,0.9495578799248702
YOL103W-B,24.062262364738118,0.17999736108392533,0.6337686811944028,0.2840111328074805,0.7764018490552274,0.9080544809743797
YPL257W-B,28.273395228534838,-0.1404689197490008,0.5889917242902405,-0.2384904812003457,0.8115006972985903,0.9102920865349404
MSTRG.118,64.6446070097783,-0.9011802673703284,0.40193333532040304,-2.2421137740465054,0.024954020003146463,0.06311899177266458
YPR158C-D,12.988324114124813,-0.7247558211940933,0.8705921109655447,-0.8324860885659655,0.4051346272682542,0.5938905331545999
